,_index,_id,_score,_source.MessageId,_source.Sensor.Location,_source.Sensor.Value,_source.Sensor.PhysicalContext,_source.Sensor.ParentalContext,_source.Sensor.Index,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.XName,_source.Sensor.Timestamp,_source.@version,_source.tags,_source.TelemetrySource,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Logstash.Timestamp,_source.@timestamp,_source.vcluster,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.nid
148,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,Jg9agJUBHLl9OFsc26qm,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,36.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:24.769661038,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742520368,2025-03-10T13:56:29.146Z,2025-03-10T13:59:10.251164095Z,2025-03-10T13:56:24.769Z,daint,alps.temperature,metrics,facility.telemetry,6898
149,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,Jw9agJUBHLl9OFsc26qm,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:24.784662449,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742520369,2025-03-10T13:56:29.146Z,2025-03-10T13:59:10.251173625Z,2025-03-10T13:56:24.784Z,daint,alps.temperature,metrics,facility.telemetry,6898
150,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,gOJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.847074707,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548165,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275688804Z,2025-03-10T13:56:28.847Z,daint,alps.temperature,metrics,facility.telemetry,6898
151,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,geJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.443205994,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548166,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275698794Z,2025-03-10T13:56:28.443Z,daint,alps.temperature,metrics,facility.telemetry,6898
152,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,guJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.656,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.842425179,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548167,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275708384Z,2025-03-10T13:56:28.842Z,daint,alps.temperature,metrics,facility.telemetry,6898
153,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,g-JbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.437,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.842125754,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548168,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275717794Z,2025-03-10T13:56:28.842Z,daint,alps.temperature,metrics,facility.telemetry,6898
154,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,hOJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.625,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.842294225,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548169,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275727374Z,2025-03-10T13:56:28.842Z,daint,alps.temperature,metrics,facility.telemetry,6898
155,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,heJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.25,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.845563022,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548170,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275737084Z,2025-03-10T13:56:28.845Z,daint,alps.temperature,metrics,facility.telemetry,6898
156,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,huJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,24.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.910212034,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548171,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275746744Z,2025-03-10T13:56:28.910Z,daint,alps.temperature,metrics,facility.telemetry,6898
157,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,h-JbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.925520389,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548172,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275756564Z,2025-03-10T13:56:28.925Z,daint,alps.temperature,metrics,facility.telemetry,6898
158,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,iOJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:27.855202877,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548173,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275766084Z,2025-03-10T13:56:27.855Z,daint,alps.temperature,metrics,facility.telemetry,6898
159,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,ieJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:27.870284524,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548174,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275775544Z,2025-03-10T13:56:27.870Z,daint,alps.temperature,metrics,facility.telemetry,6898
160,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,iuJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.020386628,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548175,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275785194Z,2025-03-10T13:56:28.020Z,daint,alps.temperature,metrics,facility.telemetry,6898
161,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,i-JbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.035671065,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548176,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275794774Z,2025-03-10T13:56:28.035Z,daint,alps.temperature,metrics,facility.telemetry,6898
162,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,jOJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.137069122,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548177,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275804464Z,2025-03-10T13:56:28.137Z,daint,alps.temperature,metrics,facility.telemetry,6898
163,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,jeJbgJUBtG21nMffBVrz,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:28.152302921,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742548178,2025-03-10T13:56:34.616Z,2025-03-10T13:59:16.275813864Z,2025-03-10T13:56:28.152Z,daint,alps.temperature,metrics,facility.telemetry,6898
164,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,cBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.170989468,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662291,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770240795Z,2025-03-10T13:56:55.170Z,daint,alps.temperature,metrics,facility.telemetry,6898
165,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,cRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:54.826978007,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662292,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770254335Z,2025-03-10T13:56:54.826Z,daint,alps.temperature,metrics,facility.telemetry,6898
166,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,chBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.5,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.166296903,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662293,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770264615Z,2025-03-10T13:56:55.166Z,daint,alps.temperature,metrics,facility.telemetry,6898
167,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,cxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.187,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.166948870,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662294,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770274785Z,2025-03-10T13:56:55.166Z,daint,alps.temperature,metrics,facility.telemetry,6898
168,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,dBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.437,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.166764639,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662295,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770284945Z,2025-03-10T13:56:55.166Z,daint,alps.temperature,metrics,facility.telemetry,6898
169,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,dRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.062,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.167047745,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662296,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770295015Z,2025-03-10T13:56:55.167Z,daint,alps.temperature,metrics,facility.telemetry,6898
170,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,dhBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,24.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.233478748,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662297,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770305465Z,2025-03-10T13:56:55.233Z,daint,alps.temperature,metrics,facility.telemetry,6898
171,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,dxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.248867259,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662298,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770315185Z,2025-03-10T13:56:55.248Z,daint,alps.temperature,metrics,facility.telemetry,6898
172,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,eBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:54.243886724,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662299,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770325365Z,2025-03-10T13:56:54.243Z,daint,alps.temperature,metrics,facility.telemetry,6898
173,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,eRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:54.258970211,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662300,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770335335Z,2025-03-10T13:56:54.258Z,daint,alps.temperature,metrics,facility.telemetry,6898
174,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,ehBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:54.353033114,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662301,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770345725Z,2025-03-10T13:56:54.353Z,daint,alps.temperature,metrics,facility.telemetry,6898
175,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,exBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:54.386394568,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662302,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770355874Z,2025-03-10T13:56:54.386Z,daint,alps.temperature,metrics,facility.telemetry,6898
176,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,fBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:54.464140286,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662303,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770366154Z,2025-03-10T13:56:54.464Z,daint,alps.temperature,metrics,facility.telemetry,6898
177,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,fRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:54.479919978,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662304,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770377814Z,2025-03-10T13:56:54.479Z,daint,alps.temperature,metrics,facility.telemetry,6898
178,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,fhBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.253709801,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662305,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770390094Z,2025-03-10T13:56:56.253Z,daint,alps.temperature,metrics,facility.telemetry,6898
179,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,fxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.915476051,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662306,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770400314Z,2025-03-10T13:56:55.915Z,daint,alps.temperature,metrics,facility.telemetry,6898
180,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,gBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.906,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.247872813,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662307,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770410464Z,2025-03-10T13:56:56.247Z,daint,alps.temperature,metrics,facility.telemetry,6898
181,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,gRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.593,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.248061523,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662308,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770420864Z,2025-03-10T13:56:56.248Z,daint,alps.temperature,metrics,facility.telemetry,6898
182,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,ghBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.093,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.248403106,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662309,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770430784Z,2025-03-10T13:56:56.248Z,daint,alps.temperature,metrics,facility.telemetry,6898
183,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,gxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.75,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.248225675,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662310,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770440444Z,2025-03-10T13:56:56.248Z,daint,alps.temperature,metrics,facility.telemetry,6898
184,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,hBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.317305586,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662311,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770450384Z,2025-03-10T13:56:56.317Z,daint,alps.temperature,metrics,facility.telemetry,6898
185,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,hRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.332504587,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662312,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770460104Z,2025-03-10T13:56:56.332Z,daint,alps.temperature,metrics,facility.telemetry,6898
186,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,hhBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,28.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.334225157,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662313,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770469904Z,2025-03-10T13:56:55.334Z,daint,alps.temperature,metrics,facility.telemetry,6898
187,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,hxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.350083565,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662314,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770479274Z,2025-03-10T13:56:55.350Z,daint,alps.temperature,metrics,facility.telemetry,6898
188,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,iBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.462397156,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662315,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770489094Z,2025-03-10T13:56:55.462Z,daint,alps.temperature,metrics,facility.telemetry,6898
189,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,iRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.477465684,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662316,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770499254Z,2025-03-10T13:56:55.477Z,daint,alps.temperature,metrics,facility.telemetry,6898
190,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,ihBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.559231761,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662317,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770509484Z,2025-03-10T13:56:55.559Z,daint,alps.temperature,metrics,facility.telemetry,6898
191,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,ixBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:55.574231572,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662318,2025-03-10T13:56:59.416Z,2025-03-10T14:00:01.770519754Z,2025-03-10T13:56:55.574Z,daint,alps.temperature,metrics,facility.telemetry,6898
192,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,jBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.396925353,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662319,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770529774Z,2025-03-10T13:56:57.396Z,daint,alps.temperature,metrics,facility.telemetry,6898
193,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,jRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.028809336,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662320,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770539604Z,2025-03-10T13:56:57.028Z,daint,alps.temperature,metrics,facility.telemetry,6898
194,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,jhBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.906,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.395271836,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662321,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770549684Z,2025-03-10T13:56:57.395Z,daint,alps.temperature,metrics,facility.telemetry,6898
